title,duration,description,views,author,videoId,uploadDate,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,selectedBy,selectedByLink
Baby Bunny Grooming,31,"Baby bunny Bailey grooms herself before making a grand exit (is it a bird? a plane? no! its Suuuper bunny!). Sorry its so long! Haven't worked out how to do edity stuff yet. ***Bailey Pictures http://www.flickr.com/photos/84712541@N00/?saved=1 ***Also, check out cupid's bonkers video response :) teehee! http://www.youtube.com/watch?v=WA5rszoj0ms&watch;_response***WARNING WARNING WARNING*****THIS IS A PET VIDEO FROM THE PETS&ANIMALS; SECTION. IT IS TITLED BABY BUNNY GROOMING. AS SUCH, IT CONTAINS FOOTAGE OF A PET RABBIT GROOMING ITSELF.YES. THATS IT. SORRY. IF YOU HAVE A PROBLEM WITH PET VIDEOS AND CUTE THINGS MAKE YOU ANGRY PLEASE DON'T WATCH. IF YOU DO CHOOSE TO CONTINUE, YOU DO SO AT YOUR OWN RISK SO PLEASE TRY AND REFRAIN FROM COMPLAINING ON MY COMMENTS ABOUT HOW I WASTED YOUR TIME ;)** Big thanks to all the people posting such  lovely comments (despite it being unedited, sorry!), I am glad so many people think she is cute! =) Bailey is an albino mini-lop, she was around nine weeks old in this video but is all grown up now =)",748804,wirramirra,oXefposX_r4,,,4.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Pets & Animals,,
Mario: Game Over,322,"From POYKPAC:The post-Mushroom Kingdom adventures of everyone's favorite Brooklynite plumber.See POYKPAC in Brooklyn on Wednesday, May 9th.http://www.myspace.com/poykpac_comedy(If you like it, subscribe. You'll be the first to know when we post new videos)STARRING:Mario - David PowellPeach - Jenn LyonLuigi - Taige JensenCop - Ryan HunterVictims - Dusty Bricker, Michael Saab, Taige JensenScaredycat - Jonny GilletteMusic by Luke Roberts http://www.myspace.com/hypopolis",1973,P0YKPAC,JpBGRA6HHtY,,,4.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Comedy,,
"Hi, I'm a Marvel...and I'm a DC. (Mac PC Parody) #1",97,Spider-Man (Marvel) and Superman (DC) discuss the state of their respective film divisions in this take on the Mac/PC ads.Let me know what you think!,1596,ItsJustSomeRandomGuy,av6fWfmugds,,,4.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Comedy,,
Domino PCs: The Real Thing: 86 PCs in a row! The Original,29,"The best thing to come from the Dot Com crash... Domino PCs! 86 PCs lined up like dominos. Filmed on a saturday afternnon in Belmont, California, by an Irish bloke and a Spanish guy. The final attempt.... Everything goes well but the heavy machines near the end almost put a halt to the whole thing... thankfully there was enough weight behind the toppled machines to slowly topple the heavy ones!Most of these PCs were then Given to charity or recycled as part of an overall hardware deal.",1504,eharbison,5_tXcRYOYZ0,,,4.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Comedy,,
Unicorn Rap,66,How do you make a rap truly hardcore?  You guessed it:  Unicorns.Check out our channel for other raps and much more.,549812,RhettandLink,VflOBMTZiQw,,,3.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Comedy,,
glass illusion,83,how is it possible?original link: http://www.youtube.com/watch?v=xusq5L0DAQ4more illusion on http://gigistudio.over-blog.com/article-2015372-6.html,2198,gigistudio,85b1eI8UsDU,,,3.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Howto & DIY,,
Pour Quoi,211,Parkour? Silly free running parody about the new form of extreme sport - Pour Quoi. With Ian and Chris of the Suggestibles. Directed by Bev and shot by Carl. www.thesuggestibles.com www.myspace.com/suggestibles,577481,thesuggestibles,DlacXUJP4mw,,,3.5,,,1178741123000,"Wed, 09 May 2007 20:05:23 GMT",20070509200523,Comedy,,
PMAW Intro,134,A ferrari races an F14 in a crazy 3d animation I did for the palisades media academy awards.,412,pazirandeh,CGKkZJ0vwAY,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Film & Animation,,
net_work EP012: Lost Connection - from Black20.com,292,"The internet is out! The office goes crazy! When you work as a broadband producer, you have to be ready for this. Torpey and O'Gorman were not. Watch new episodes of ""net_work"" and deleted scenes every Monday on Black20.com - before they're released anywhere else.",2533,wwwBLACK20com,hIxvpjREwyI,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Comedy,,
colour changing card trick,189,From www.quirkology.com.  Created by Richard Wiseman,244397,Quirkology,voAntzB7EwE,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Film & Animation,,
Guy catches glasses with face,97,This dude catches sunglasses with his face. No hands! No Joke.,477391,neverhidefilms,-prfAENSh2k,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Comedy,,
Forgetfulness - Billy Collins Animated Poetry,111,"View poetry in an entirely new and innovative way. Billy Collins, former US Poet Laureate and one of America's best-selling poets, reads his poem ""Forgetfulness"" with animation by Julian Grey of Headgear.Noted for their intelligent humor, accessibility and observations on daily life, Collins' popular poems come alive further in a series of animated poems produced by JWT-NY.- - - - - -The Poem - The name of the author is the first to go followed obediently by the title, the plot, the heartbreaking conclusion, the entire novel which suddenly becomes one you have never read, never even heard of, as if, one by one, the memories you used to harbor decided to retire to the southern hemisphere of the brain, to a little fishing village where there are no phones. Long ago you kissed the names of the nine Muses goodbye and watched the quadratic equation pack its bag, and even now as you memorize the order of the planets, something else is slipping away, a state flower perhaps, the address of an uncle, the capital of Paraguay. Whatever it is you are struggling to remember, it is not poised on the tip of your tongue, not even lurking in some obscure corner of your spleen. It has floated away down a dark mythological river whose name begins with an L as far as you can recall, well on your own way to oblivion where you will join those who have even forgotten how to swim and how to ride a bicycle. No wonder you rise in the middle of the night to look up the date of a famous battle in a book on war. No wonder the moon in the window seems to have drifted out of a love poem that you used to know by heart.",160930,smjwt,wrEPJh14mcU,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Film & Animation,,
"Off The Wall Episode 1: ""Lady Troubles""",370,Wallby bets Nick that he can get a girlfriend by the end of the day. Hilarity ensues!,315266,TheAlexmeister,cv1o_9S2iDk,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Film & Animation,,
Baby Bunny Grooming,31,"Baby bunny Bailey grooms herself before making a grand exit (is it a bird? a plane? no! its Suuuper bunny!). Sorry its so long! Haven't worked out how to do edity stuff yet. ***Bailey Pictures http://www.flickr.com/photos/84712541@N00/?saved=1 ***Also, check out cupid's bonkers video response :) teehee! http://www.youtube.com/watch?v=WA5rszoj0ms&watch;_response***WARNING WARNING WARNING*****THIS IS A PET VIDEO FROM THE PETS&ANIMALS; SECTION. IT IS TITLED BABY BUNNY GROOMING. AS SUCH, IT CONTAINS FOOTAGE OF A PET RABBIT GROOMING ITSELF.YES. THATS IT. SORRY. IF YOU HAVE A PROBLEM WITH PET VIDEOS AND CUTE THINGS MAKE YOU ANGRY PLEASE DON'T WATCH. IF YOU DO CHOOSE TO CONTINUE, YOU DO SO AT YOUR OWN RISK SO PLEASE TRY AND REFRAIN FROM COMPLAINING ON MY COMMENTS ABOUT HOW I WASTED YOUR TIME ;)** Big thanks to all the people posting such  lovely comments (despite it being unedited, sorry!), I am glad so many people think she is cute! =) Bailey is an albino mini-lop, she was around nine weeks old in this video but is all grown up now =)",802981,wirramirra,oXefposX_r4,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Pets & Animals,,
Mario: Game Over,322,"From POYKPAC:The post-Mushroom Kingdom adventures of everyone's favorite Brooklynite plumber.See POYKPAC in Brooklyn on Wednesday, May 9th.http://www.myspace.com/poykpac_comedy(If you like it, subscribe. You'll be the first to know when we post new videos)STARRING:Mario - David PowellPeach - Jenn LyonLuigi - Taige JensenCop - Ryan HunterVictims - Dusty Bricker, Michael Saab, Taige JensenScaredycat - Jonny GilletteMusic by Luke Roberts http://www.myspace.com/hypopolis",1973,P0YKPAC,JpBGRA6HHtY,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Comedy,,
"Hi, I'm a Marvel...and I'm a DC. (Mac PC Parody) #1",97,Spider-Man (Marvel) and Superman (DC) discuss the state of their respective film divisions in this take on the Mac/PC ads.Let me know what you think!,1596,ItsJustSomeRandomGuy,av6fWfmugds,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Comedy,,
Domino PCs: The Real Thing: 86 PCs in a row! The Original,29,"The best thing to come from the Dot Com crash... Domino PCs! 86 PCs lined up like dominos. Filmed on a saturday afternnon in Belmont, California, by an Irish bloke and a Spanish guy. The final attempt.... Everything goes well but the heavy machines near the end almost put a halt to the whole thing... thankfully there was enough weight behind the toppled machines to slowly topple the heavy ones!Most of these PCs were then Given to charity or recycled as part of an overall hardware deal.",1504,eharbison,5_tXcRYOYZ0,,,4.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Comedy,,
Unicorn Rap,66,How do you make a rap truly hardcore?  You guessed it:  Unicorns.Check out our channel for other raps and much more.,549812,RhettandLink,VflOBMTZiQw,,,3.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Comedy,,
glass illusion,83,how is it possible?original link: http://www.youtube.com/watch?v=xusq5L0DAQ4more illusion on http://gigistudio.over-blog.com/article-2015372-6.html,2198,gigistudio,85b1eI8UsDU,,,3.5,,,1178749459000,"Wed, 09 May 2007 22:24:19 GMT",20070509222419,Howto & DIY,,
PMAW Intro,134,"A ferrari races an F14 in a crazy 3d animation I did for the palisades media academy awards.  I used 3ds max 5.  The music is from Crimson Tide and the Rock.This was created in 2002, when I was in 11th grade.my website is: http://www.renderpaz.com",126901,pazirandeh,CGKkZJ0vwAY,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Film & Animation,,
net_work EP012: Lost Connection - from Black20.com,292,"The internet is out! The office goes crazy! When you work as a broadband producer, you have to be ready for this. Torpey and O'Gorman were not. Watch new episodes of ""net_work"" and deleted scenes every Monday on Black20.com - before they're released anywhere else.",50395,wwwBLACK20com,hIxvpjREwyI,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Comedy,,
colour changing card trick,189,From www.quirkology.com.  Created by Richard Wiseman,390169,Quirkology,voAntzB7EwE,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Film & Animation,,
Guy catches glasses with face,97,This dude catches sunglasses with his face. No hands! No Joke.,814871,neverhidefilms,-prfAENSh2k,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Comedy,,
Forgetfulness - Billy Collins Animated Poetry,111,"View poetry in an entirely new and innovative way. Billy Collins, former US Poet Laureate and one of America's best-selling poets, reads his poem ""Forgetfulness"" with animation by Julian Grey of Headgear.Noted for their intelligent humor, accessibility and observations on daily life, Collins' popular poems come alive further in a series of animated poems produced by JWT-NY.- - - - - -The Poem - The name of the author is the first to go followed obediently by the title, the plot, the heartbreaking conclusion, the entire novel which suddenly becomes one you have never read, never even heard of, as if, one by one, the memories you used to harbor decided to retire to the southern hemisphere of the brain, to a little fishing village where there are no phones. Long ago you kissed the names of the nine Muses goodbye and watched the quadratic equation pack its bag, and even now as you memorize the order of the planets, something else is slipping away, a state flower perhaps, the address of an uncle, the capital of Paraguay. Whatever it is you are struggling to remember, it is not poised on the tip of your tongue, not even lurking in some obscure corner of your spleen. It has floated away down a dark mythological river whose name begins with an L as far as you can recall, well on your own way to oblivion where you will join those who have even forgotten how to swim and how to ride a bicycle. No wonder you rise in the middle of the night to look up the date of a famous battle in a book on war. No wonder the moon in the window seems to have drifted out of a love poem that you used to know by heart.",184984,smjwt,wrEPJh14mcU,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Film & Animation,,
"Off The Wall Episode 1: ""Lady Troubles""",370,Wallby bets Nick that he can get a girlfriend by the end of the day. Hilarity ensues!,375667,TheAlexmeister,cv1o_9S2iDk,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Film & Animation,,
Baby Bunny Grooming,31,"Baby bunny Bailey grooms herself before making a grand exit (is it a bird? a plane? no! its Suuuper bunny!). Sorry its so long! Haven't worked out how to do edity stuff yet. ***Bailey Pictures http://www.flickr.com/photos/84712541@N00/?saved=1 ***Also, check out cupid's bonkers video response :) teehee! http://www.youtube.com/watch?v=WA5rszoj0ms&watch;_response***WARNING WARNING WARNING*****THIS IS A PET VIDEO FROM THE PETS&ANIMALS; SECTION. IT IS TITLED BABY BUNNY GROOMING. AS SUCH, IT CONTAINS FOOTAGE OF A PET RABBIT GROOMING ITSELF.YES. THATS IT. SORRY. IF YOU HAVE A PROBLEM WITH PET VIDEOS AND CUTE THINGS MAKE YOU ANGRY PLEASE DON'T WATCH. IF YOU DO CHOOSE TO CONTINUE, YOU DO SO AT YOUR OWN RISK SO PLEASE TRY AND REFRAIN FROM COMPLAINING ON MY COMMENTS ABOUT HOW I WASTED YOUR TIME ;)** Big thanks to all the people posting such  lovely comments (despite it being unedited, sorry!), I am glad so many people think she is cute! =) Bailey is an albino mini-lop, she was around nine weeks old in this video but is all grown up now =)",880847,wirramirra,oXefposX_r4,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Pets & Animals,,
Mario: Game Over,322,"From POYKPAC:The post-Mushroom Kingdom adventures of everyone's favorite Brooklynite plumber.See POYKPAC in Brooklyn on Wednesday, May 9th.http://www.myspace.com/poykpac_comedy(If you like it, subscribe. You'll be the first to know when we post new videos)STARRING:Mario - David PowellPeach - Jenn LyonLuigi - Taige JensenCop - Ryan HunterVictims - Dusty Bricker, Michael Saab, Taige JensenScaredycat - Jonny GilletteMusic by Luke Roberts http://www.myspace.com/hypopolis",2165,P0YKPAC,JpBGRA6HHtY,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Comedy,,
"Hi, I'm a Marvel...and I'm a DC. (Mac PC Parody) #1",97,Spider-Man (Marvel) and Superman (DC) discuss the state of their respective film divisions in this take on the Mac/PC ads.Let me know what you think!,1696,ItsJustSomeRandomGuy,av6fWfmugds,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Comedy,,
Domino PCs: The Real Thing: 86 PCs in a row! The Original,29,"The best thing to come from the Dot Com crash... Domino PCs! 86 PCs lined up like dominos. Filmed on a saturday afternoon in Belmont, California, by an Irish bloke and a Spanish guy. The final attempt.... Everything goes well but the heavy machines near the end almost put a halt to the whole thing... thankfully there was enough weight behind the toppled machines to slowly topple the heavy ones!Most of these PCs were then Given to charity or recycled as part of an overall hardware deal.",1584,eharbison,5_tXcRYOYZ0,,,4.5,,,1178799347000,"Thu, 10 May 2007 12:15:47 GMT",20070510121547,Comedy,,
